,mark,model,generation_name,year,mileage,vol_engine,fuel,city,province,price
105045,nissan,qashqai,gen-ii-2013,2017,24397,1197,Gasoline,Toruń,Kujawsko-pomorskie,88888
105046,nissan,qashqai,gen-ii-2013,2020,17300,1332,Gasoline,Kobyłka,Mazowieckie,91900
105047,nissan,qashqai,gen-ii-2013,2016,102000,1618,Gasoline,Zabrze,Śląskie,66900
105048,nissan,qashqai,gen-ii-2013,2016,118000,1461,Diesel,Bielsko-Biała,Śląskie,59900
105049,nissan,qashqai,gen-ii-2013,2017,25041,1618,Gasoline,Koło,Wielkopolskie,58900
105050,nissan,qashqai,gen-ii-2013,2018,129298,1598,Diesel,Gryfice,Zachodniopomorskie,82999
105051,nissan,qashqai,gen-ii-2013,2020,21895,1333,Gasoline,Gryfice,Zachodniopomorskie,89999
105052,nissan,qashqai,gen-ii-2013,2013,168752,1598,LPG,Kraków,Małopolskie,39900
105053,nissan,qashqai,gen-ii-2013,2019,67900,1332,Gasoline,Gdańsk,Pomorskie,89900
105054,nissan,qashqai,gen-ii-2013,2015,129200,1600,Diesel,Wodzisław Śląski,Śląskie,56900
105055,nissan,qashqai,gen-ii-2013,2018,60200,1197,Gasoline,Lubicz Dolny,Kujawsko-pomorskie,88777
105056,nissan,qashqai,gen-ii-2013,2018,55800,1461,Diesel,Mroków,Mazowieckie,93900
105057,nissan,qashqai,gen-ii-2013,2021,1,1332,Gasoline,Sopot,Pomorskie,124900
105058,nissan,qashqai,gen-ii-2013,2019,48440,1332,Gasoline,Bytom,Śląskie,90900
105059,nissan,qashqai,gen-ii-2013,2016,55414,1197,Gasoline,Lublin,Lubelskie,58000
105060,nissan,qashqai,gen-ii-2013,2019,23395,1332,Gasoline,Wrocław,Dolnośląskie,93600
105061,nissan,qashqai,gen-ii-2013,2018,39386,1197,Gasoline,Ostrowiec Świętokrzyski,Świętokrzyskie,90900
105062,nissan,qashqai,gen-ii-2013,2016,99578,1598,Diesel,Zabrze,Śląskie,68000
105063,nissan,qashqai,gen-ii-2013,2018,47546,1197,Gasoline,Katowice,Śląskie,68000
105064,nissan,qashqai,gen-ii-2013,2017,55500,1197,Gasoline,Piaseczno,Mazowieckie,80000
105065,nissan,qashqai,gen-ii-2013,2014,102256,1197,Gasoline,Piaseczno,Mazowieckie,54400
105066,nissan,qashqai,gen-ii-2013,2014,85779,1197,Gasoline,Piaseczno,Mazowieckie,54000
105067,nissan,qashqai,gen-ii-2013,2018,83100,1500,Diesel,Myślenice,Małopolskie,81300
105068,nissan,qashqai,gen-ii-2013,2015,151553,1461,Diesel,Zabrze,Śląskie,54000
105069,nissan,qashqai,gen-ii-2013,2015,20098,1197,Gasoline,Łódź,Łódzkie,74000
105070,nissan,qashqai,gen-ii-2013,2015,99500,1197,Gasoline,Częstochowa,Śląskie,53900
105071,nissan,qashqai,gen-ii-2013,2014,99000,1197,Gasoline,Działdowo,Warmińsko-mazurskie,58548
105072,nissan,qashqai,gen-ii-2013,2016,99000,1618,Gasoline,Libiąż,Małopolskie,75900
105073,nissan,qashqai,gen-ii-2013,2018,56000,1332,Gasoline,Ząbki,Mazowieckie,76900
105074,nissan,qashqai,gen-ii-2013,2016,71000,1461,Diesel,Świnice Warckie,Łódzkie,65900
105075,nissan,qashqai,gen-ii-2013,2016,148000,1500,Diesel,Zawiercie,Śląskie,53900
105076,nissan,qashqai,gen-ii-2013,2017,100000,1197,Gasoline,Zawiercie,Śląskie,57700
105077,nissan,qashqai,gen-ii-2013,2019,5350,2000,Gasoline,Tarnów,Małopolskie,72500
105078,nissan,qashqai,gen-ii-2013,2014,92900,1197,Gasoline,Kętrzyn,Warmińsko-mazurskie,53800
105079,nissan,qashqai,gen-ii-2013,2015,207000,1598,Diesel,Tęgoborze,Małopolskie,57000
105080,nissan,qashqai,gen-ii-2013,2019,50223,1461,Diesel,Pleszew,Wielkopolskie,82000
105081,nissan,qashqai,gen-ii-2013,2017,75000,1197,Gasoline,Kraków,Małopolskie,67000
105082,nissan,qashqai,gen-ii-2013,2018,103000,1197,Gasoline,Zambrów,Podlaskie,78900
105083,nissan,qashqai,gen-ii-2013,2020,23756,1332,Gasoline,Częstochowa,Śląskie,92900
105084,nissan,qashqai,gen-ii-2013,2015,90000,1200,Gasoline,Kamienna Góra,Dolnośląskie,57900
105085,nissan,qashqai,gen-ii-2013,2014,171000,1461,Diesel,Tarnobrzeg,Podkarpackie,52900
105086,nissan,qashqai,gen-ii-2013,2018,121000,1598,Diesel,Tarnobrzeg,Podkarpackie,84900
105087,nissan,qashqai,gen-ii-2013,2020,23419,1332,Gasoline,Warszawa,Mazowieckie,92900
105088,nissan,qashqai,gen-ii-2013,2017,137000,1197,Gasoline,Gdańsk,Pomorskie,81900
105089,nissan,qashqai,gen-ii-2013,2018,38061,1197,Gasoline,Warszawa,Mazowieckie,98500
105090,nissan,qashqai,gen-ii-2013,2019,26034,1332,Gasoline,Warszawa,Mazowieckie,102500
105091,nissan,qashqai,gen-ii-2013,2019,42000,1332,Gasoline,Legionowo,Mazowieckie,89900
105092,nissan,qashqai,gen-ii-2013,2014,147000,1197,Gasoline,Jaworzno,Śląskie,48900
105093,nissan,qashqai,gen-ii-2013,2021,7400,1332,Gasoline,Kraków,Małopolskie,92000
105094,nissan,qashqai,gen-ii-2013,2015,50870,1618,Gasoline,Smardy Górne,Opolskie,69999
105095,nissan,qashqai,gen-ii-2013,2015,123000,1598,Diesel,Łodygowice,Śląskie,59900
105096,nissan,qashqai,gen-ii-2013,2019,43868,1332,Gasoline,Kielce,Świętokrzyskie,89900
105097,nissan,qashqai,gen-ii-2013,2018,54919,1197,Gasoline,Złotniki,Wielkopolskie,89900
105098,nissan,qashqai,gen-ii-2013,2018,153422,1598,Diesel,Złotniki,Wielkopolskie,88900
105099,nissan,qashqai,gen-ii-2013,2017,66350,1197,Gasoline,Szczecin,Zachodniopomorskie,74990
105100,nissan,qashqai,gen-ii-2013,2017,83500,1618,Gasoline,Warszawa,Mazowieckie,89900
105101,nissan,qashqai,gen-ii-2013,2019,113097,1598,Diesel,Otmuchów,Opolskie,83700
105102,nissan,qashqai,gen-ii-2013,2018,62298,1332,Gasoline,Rzeszów,Podkarpackie,81900
105103,nissan,qashqai,gen-ii-2013,2015,95000,1618,Gasoline,Bogoria Skotnicka,Świętokrzyskie,67900
105104,nissan,qashqai,gen-ii-2013,2014,177000,1598,Diesel,Ostrów Mazowiecka,Mazowieckie,53900
105105,nissan,qashqai,gen-ii-2013,2017,59720,1197,Gasoline,Dębica,Podkarpackie,48900
105106,nissan,qashqai,gen-ii-2013,2021,5,1332,Gasoline,Radom,Mazowieckie,107800
105107,nissan,qashqai,gen-ii-2013,2018,101013,1598,Diesel,Elbląg,Warmińsko-mazurskie,90900
105108,nissan,qashqai,gen-ii-2013,2015,49600,1200,Gasoline,Płock,Mazowieckie,67900
105109,nissan,qashqai,gen-ii-2013,2018,25115,1461,Diesel,Rzgów,Łódzkie,96900
105110,nissan,qashqai,gen-ii-2013,2014,99586,1197,Gasoline,Janki,Mazowieckie,61900
105111,nissan,qashqai,gen-ii-2013,2018,47800,1461,Diesel,Warszawa,Mazowieckie,98500
105112,nissan,qashqai,gen-ii-2013,2017,105989,1600,Diesel,Warszawa,Mazowieckie,59900
105113,nissan,qashqai,gen-ii-2013,2016,149000,1598,Diesel,Gniezno,Wielkopolskie,58700
105114,nissan,qashqai,gen-ii-2013,2019,20350,1332,Gasoline,Wałbrzych,Dolnośląskie,87900
105115,nissan,qashqai,gen-ii-2013,2020,19904,1332,Gasoline,Wrocław,Dolnośląskie,104500
105116,nissan,qashqai,gen-ii-2013,2018,50773,1197,Gasoline,Wrocław,Dolnośląskie,93900
105117,nissan,qashqai,gen-ii-2013,2014,180000,1197,Gasoline,Żabno,Małopolskie,48800
105118,nissan,qashqai,gen-ii-2013,2017,87936,1197,Gasoline,Radom,Mazowieckie,89900
105119,nissan,qashqai,gen-ii-2013,2021,5,1332,Gasoline,Wrocław,Dolnośląskie,133150
105120,nissan,qashqai,gen-ii-2013,2016,120388,1618,Gasoline,Wrocław,Dolnośląskie,81900
105121,nissan,qashqai,gen-ii-2013,2018,49000,1197,Gasoline,Wrocław,Dolnośląskie,89900
105122,nissan,qashqai,gen-ii-2013,2016,121123,1618,Gasoline,Zwoleń,Mazowieckie,69900
105123,nissan,qashqai,gen-ii-2013,2019,53682,1461,Diesel,Opole,Opolskie,89900
105124,nissan,qashqai,gen-ii-2013,2017,48900,1197,Gasoline,Tychy,Śląskie,69900
105125,nissan,qashqai,gen-ii-2013,2020,15324,1332,Gasoline,Chełmża,Kujawsko-pomorskie,100842
105126,nissan,qashqai,gen-ii-2013,2020,24400,1332,Gasoline,Rydułtowy,Śląskie,103900
105127,nissan,qashqai,gen-ii-2013,2019,66530,1332,Gasoline,Katowice,Śląskie,89900
105128,nissan,qashqai,gen-ii-2013,2021,1,1332,Gasoline,Zielona Góra,Lubuskie,153000
105129,nissan,qashqai,gen-ii-2013,2021,4,1332,Gasoline,Zielona Góra,Lubuskie,127700
105130,nissan,qashqai,gen-ii-2013,2021,1,1332,Gasoline,Zielona Góra,Lubuskie,168800
105131,nissan,qashqai,gen-ii-2013,2015,130390,1197,Gasoline,Zielona Góra,Lubuskie,64670
105132,nissan,qashqai,gen-ii-2013,2010,261234,1995,Diesel,Piła,Wielkopolskie,29800
105133,nissan,qashqai,gen-ii-2013,2017,66350,1197,Gasoline,Zielona Góra,Lubuskie,74990
105134,nissan,qashqai,gen-ii-2013,2018,75000,1198,Gasoline,Zielona Góra,Lubuskie,84990
105135,nissan,qashqai,gen-ii-2013,2017,171000,1461,Diesel,Węgrów,Mazowieckie,68900
105136,nissan,qashqai,gen-ii-2013,2015,181000,1598,Diesel,Słupca,Wielkopolskie,55900
105137,nissan,qashqai,gen-ii-2013,2019,11000,1332,Gasoline,Września,Wielkopolskie,84900
105138,nissan,qashqai,gen-ii-2013,2015,74969,1197,Gasoline,Jawornik,Małopolskie,62900
105139,nissan,qashqai,gen-ii-2013,2017,97183,1598,Diesel,Rzeszów,Podkarpackie,77500
105140,nissan,qashqai,gen-ii-2013,2020,20931,1332,Gasoline,Katowice,Śląskie,95000
105141,nissan,qashqai,gen-ii-2013,2021,5,1332,Gasoline,Radom,Mazowieckie,140200
105142,nissan,qashqai,gen-ii-2013,2017,170000,1461,Diesel,Płock,Mazowieckie,79900
105143,nissan,qashqai,gen-ii-2013,2016,151000,1598,Diesel,Bielsko-Biała,Śląskie,67900
105144,nissan,qashqai,gen-ii-2013,2014,118116,1461,Diesel,Jawornik,Małopolskie,57900
105145,nissan,qashqai,gen-ii-2013,2014,111436,1197,Gasoline,Bydgoszcz,Kujawsko-pomorskie,54900
105146,nissan,qashqai,gen-ii-2013,2022,10,1332,Gasoline,Zabrze,Śląskie,122450
105147,nissan,qashqai,gen-ii-2013,2022,10,1332,Gasoline,Zabrze,Śląskie,113100
105148,nissan,qashqai,gen-ii-2013,2022,10,1332,Gasoline,Zabrze,Śląskie,162800
105149,nissan,qashqai,gen-ii-2013,2021,5,1332,Gasoline,Chorzów,Śląskie,95000
105150,nissan,qashqai,gen-ii-2013,2021,5,1332,Gasoline,Chorzów,Śląskie,97700
105151,nissan,qashqai,gen-ii-2013,2021,14,1332,Gasoline,Chorzów,Śląskie,120850
105152,nissan,qashqai,gen-ii-2013,2021,5,1332,Gasoline,Chorzów,Śląskie,97700
105153,nissan,qashqai,gen-ii-2013,2021,5,1332,Gasoline,Chorzów,Śląskie,96300
105154,nissan,qashqai,gen-ii-2013,2019,26269,1332,Gasoline,Wrocław,Dolnośląskie,99600
105155,nissan,qashqai,gen-ii-2013,2017,61200,1618,Gasoline,Katowice,Śląskie,89900
105156,nissan,qashqai,gen-ii-2013,2017,45000,1618,Gasoline,Mysłowice,Śląskie,89900
105157,nissan,qashqai,gen-ii-2013,2018,174000,1600,Diesel,Płock,Mazowieckie,86900
105158,nissan,qashqai,gen-ii-2013,2017,48000,1197,Gasoline,Słupca,Wielkopolskie,69900
105159,nissan,qashqai,gen-ii-2013,2021,1,1332,Gasoline,Chorzów,Śląskie,148199
105160,nissan,qashqai,gen-ii-2013,2016,55600,1618,Gasoline,Przeźmierowo,Wielkopolskie,79900
105161,nissan,qashqai,gen-ii-2013,2014,70000,1598,Gasoline,Września,Wielkopolskie,47700
105162,nissan,qashqai,gen-ii-2013,2018,60000,1461,Diesel,Ruda Śląska,Śląskie,88500
105163,nissan,qashqai,gen-ii-2013,2021,0,0,Hybrid,Komorniki,Wielkopolskie,145250
105164,nissan,qashqai,gen-ii-2013,2021,0,0,Hybrid,Komorniki,Wielkopolskie,122900
105165,nissan,qashqai,gen-ii-2013,2010,142000,1598,Gasoline,Klwatka,Mazowieckie,35900
105166,nissan,qashqai,gen-ii-2013,2019,43061,1332,Gasoline,Wrocław,Dolnośląskie,113600
105167,nissan,qashqai,gen-ii-2013,2019,39947,1332,Gasoline,Wrocław,Dolnośląskie,92000
105168,nissan,qashqai,gen-ii-2013,2019,28803,1332,Gasoline,Piaseczno,Mazowieckie,88000
105169,nissan,qashqai,gen-ii-2013,2017,72478,1197,Gasoline,Zabrze,Śląskie,65000
105170,nissan,qashqai,gen-ii-2013,2017,43793,1618,Gasoline,Zabrze,Śląskie,89000
105171,nissan,qashqai,gen-ii-2013,2016,97118,1197,Gasoline,Białystok,Podlaskie,62890
105172,nissan,qashqai,gen-ii-2013,2016,92000,1618,Gasoline,Częstochowa,Śląskie,75900
105173,nissan,qashqai,gen-ii-2013,2014,154000,1598,Diesel,Rodaki,Małopolskie,51200
105174,nissan,qashqai,gen-ii-2013,2016,172000,1598,Diesel,Świnoujście,Zachodniopomorskie,63800
105175,nissan,qashqai,gen-ii-2013,2016,91300,1197,Gasoline,Warszawa,Mazowieckie,64300
105176,nissan,qashqai,gen-ii-2013,2014,159800,1461,Diesel,Częstochowa,Śląskie,54900
105177,nissan,qashqai,gen-ii-2013,2016,113900,1197,Gasoline,Suchy Las,Wielkopolskie,57800
105178,nissan,qashqai,gen-ii-2013,2014,100000,1197,Gasoline,Elbląg,Warmińsko-mazurskie,54900
105179,nissan,qashqai,gen-ii-2013,2018,106000,1461,Diesel,Nowy Targ,Małopolskie,83900
105180,nissan,qashqai,gen-ii-2013,2017,147572,1598,Diesel,Gryfice,Zachodniopomorskie,71999
105181,nissan,qashqai,gen-ii-2013,2019,23400,1197,Gasoline,Stęszew,Wielkopolskie,89900
105182,nissan,qashqai,gen-ii-2013,2018,133000,1461,Diesel,Kamienna Góra,Dolnośląskie,69900
105183,nissan,qashqai,gen-ii-2013,2018,29000,1618,Gasoline,Mysłowice,Śląskie,101900
105184,nissan,qashqai,gen-ii-2013,2016,49877,1197,Gasoline,Leszno,Wielkopolskie,73900
105185,nissan,qashqai,gen-ii-2013,2019,105000,1332,Gasoline,Zawiercie,Śląskie,78900
105186,nissan,qashqai,gen-ii-2013,2017,62000,1461,Diesel,Wągrowiec,Wielkopolskie,77900
105187,nissan,qashqai,gen-ii-2013,2022,1,1332,Gasoline,Gliwice,Śląskie,137350
105188,nissan,qashqai,gen-ii-2013,2014,114778,1197,Gasoline,Ełk,Warmińsko-mazurskie,53900
105189,nissan,qashqai,gen-ii-2013,2019,40000,1332,Gasoline,Zawiercie,Śląskie,78900
105190,nissan,qashqai,gen-ii-2013,2014,168000,1461,Diesel,Kraków,Małopolskie,53900
105191,nissan,qashqai,gen-ii-2013,2015,39000,1618,Gasoline,Bogoria Skotnicka,Świętokrzyskie,67900
105192,nissan,qashqai,gen-ii-2013,2021,0,0,Hybrid,Warszawa,Mazowieckie,146950
105193,nissan,qashqai,gen-ii-2013,2021,0,0,Hybrid,Warszawa,Mazowieckie,128100
105194,nissan,qashqai,gen-ii-2013,2021,0,0,Hybrid,Warszawa,Mazowieckie,155700
105195,nissan,qashqai,gen-ii-2013,2016,100957,1197,Gasoline,Przasnysz,Mazowieckie,57000
105196,nissan,qashqai,gen-ii-2013,2019,60000,1332,Gasoline,Łomianki,Mazowieckie,88700
105197,nissan,qashqai,gen-ii-2013,2020,35780,1332,Gasoline,Lublin,Lubelskie,89900
105198,nissan,qashqai,gen-ii-2013,2015,92000,1197,Gasoline,Białystok,Podlaskie,52900
105199,nissan,qashqai,gen-ii-2013,2015,171000,1461,Diesel,Dojazdów,Małopolskie,45900
105200,nissan,qashqai,gen-ii-2013,2014,269851,1598,Diesel,Płock,Mazowieckie,52900
105201,nissan,qashqai,gen-ii-2013,2015,179523,1461,Diesel,Bochnia,Małopolskie,62700
105202,nissan,qashqai,gen-ii-2013,2017,155673,1598,Diesel,Otmuchów,Opolskie,67800
105203,nissan,qashqai,gen-ii-2013,2014,189000,1598,Diesel,Swarzędz,Wielkopolskie,51900
105204,nissan,qashqai,gen-ii-2013,2019,46200,1332,Gasoline,Legnica,Dolnośląskie,91900
105205,nissan,qashqai,gen-ii-2013,2018,50445,1197,Gasoline,Lubicz Dolny,Kujawsko-pomorskie,74900
105206,nissan,qashqai,gen-ii-2013,2014,84000,1197,Gasoline,Wrocław,Dolnośląskie,53900
105207,nissan,qashqai,gen-ii-2013,2020,9804,1332,Gasoline,Kraków,Małopolskie,112500
105208,nissan,qashqai,gen-ii-2013,2017,119000,1461,Diesel,Gniezno,Wielkopolskie,72800
105209,nissan,qashqai,gen-ii-2013,2021,6600,1332,Gasoline,Kraków,Małopolskie,114900
105210,nissan,qashqai,gen-ii-2013,2015,160000,1197,Gasoline,Paczków,Opolskie,54900
105211,nissan,qashqai,gen-ii-2013,2020,17435,1332,Gasoline,Lublin,Lubelskie,92900
105212,nissan,qashqai,gen-ii-2013,2017,138123,1461,Diesel,Toruń,Kujawsko-pomorskie,68000
105213,nissan,qashqai,gen-ii-2013,2021,1,1332,Gasoline,Zbylitowska Góra,Małopolskie,120100
105214,nissan,qashqai,gen-ii-2013,2015,97000,1197,Gasoline,Chorzów,Śląskie,48900
105215,nissan,qashqai,gen-ii-2013,2015,87000,1618,Gasoline,Garwolin,Mazowieckie,62500
105216,nissan,qashqai,gen-ii-2013,2017,106341,1461,Diesel,Wilchta,Mazowieckie,72900
105217,nissan,qashqai,gen-ii-2013,2015,86000,1197,Gasoline,Łomża,Podlaskie,61999
105218,nissan,qashqai,gen-ii-2013,2017,59882,1618,Gasoline,Maków Podhalański,Małopolskie,82900
105219,nissan,qashqai,gen-ii-2013,2016,75000,1197,Gasoline,Radomsko,Łódzkie,66500
105220,nissan,qashqai,gen-ii-2013,2016,52000,1197,Gasoline,Nochowo,Wielkopolskie,59999
105221,nissan,qashqai,gen-ii-2013,2014,157000,1598,Diesel,Gniezno,Wielkopolskie,58900
105222,nissan,qashqai,gen-ii-2013,2017,145000,1461,Diesel,Mińsk Mazowiecki,Mazowieckie,74500
105223,nissan,qashqai,gen-ii-2013,2016,261000,1598,Diesel,Władysławów,Wielkopolskie,55900
105224,nissan,qashqai,gen-ii-2013,2016,66900,1197,Gasoline,Prószków,Opolskie,70000
105225,nissan,qashqai,gen-ii-2013,2014,192345,1461,Diesel,Bochnia,Małopolskie,48900
105226,nissan,qashqai,gen-ii-2013,2014,140000,1197,Gasoline,Zielonki,Małopolskie,47000
105227,nissan,qashqai,gen-ii-2013,2017,80700,1197,Gasoline,Wałcz,Zachodniopomorskie,67500
105228,nissan,qashqai,gen-ii-2013,2019,93851,1332,Gasoline,Leoncin,Mazowieckie,84700
105229,nissan,qashqai,gen-ii-2013,2018,60200,1197,Gasoline,Słupsk,Pomorskie,88777
105230,nissan,qashqai,gen-ii-2013,2020,18940,1332,Gasoline,Lublin,Lubelskie,92900
105231,nissan,qashqai,gen-ii-2013,2014,79000,1197,Gasoline,Biała Podlaska,Lubelskie,51900
105232,nissan,qashqai,gen-ii-2013,2017,51000,1618,Gasoline,Lesznowola,Mazowieckie,79900
105233,nissan,qashqai,gen-ii-2013,2017,111508,1598,Diesel,Kokoszkowy,Pomorskie,68450
105234,nissan,qashqai,gen-ii-2013,2014,116000,1197,Gasoline,Jastrzębie-Zdrój,Śląskie,49900
105235,nissan,qashqai,gen-ii-2013,2018,69020,1598,Diesel,Długołęka,Dolnośląskie,89901
105236,nissan,qashqai,gen-ii-2013,2019,28430,1332,Gasoline,Kotlin,Wielkopolskie,79900
105237,nissan,qashqai,gen-ii-2013,2017,127972,1618,Gasoline,Częstochowa,Śląskie,81500
105238,nissan,qashqai,gen-ii-2013,2018,47000,1197,Gasoline,Kraków,Małopolskie,95000
105239,nissan,qashqai,gen-ii-2013,2014,200000,1598,Diesel,Gdańsk,Pomorskie,51899
105240,nissan,qashqai,gen-ii-2013,2017,126000,1461,Diesel,Siedlce,Mazowieckie,73900
105241,nissan,qashqai,gen-ii-2013,2014,158000,1461,Diesel,Rawa Mazowiecka,Łódzkie,40900
105242,nissan,qashqai,gen-ii-2013,2016,48500,1197,Gasoline,Strzelce Wielkie,Łódzkie,60900
105243,nissan,qashqai,gen-ii-2013,2014,75817,1598,Gasoline,Golina,Wielkopolskie,53500
105244,nissan,qashqai,gen-ii-2013,2016,168000,1461,Diesel,Dąbrowa Tarnowska,Małopolskie,58900
105245,nissan,qashqai,gen-ii-2013,2020,17500,1332,Gasoline,Puck,Pomorskie,95900
105246,nissan,qashqai,gen-ii-2013,2017,79500,1197,Gasoline,Gdynia,Pomorskie,69900
105247,nissan,qashqai,gen-ii-2013,2018,75000,1198,Gasoline,Szczecin,Zachodniopomorskie,84990
105248,nissan,qashqai,gen-ii-2013,2016,49000,1197,Gasoline,Radomsko,Łódzkie,61500
105249,nissan,qashqai,gen-ii-2013,2017,62000,1197,Gasoline,Kalisz,Wielkopolskie,76500
105250,nissan,qashqai,gen-ii-2013,2020,7300,1332,Gasoline,Oleśnica,Dolnośląskie,98000
105251,nissan,qashqai,gen-ii-2013,2014,186325,1461,Diesel,Płock,Mazowieckie,51800
105252,nissan,qashqai,gen-ii-2013,2018,81102,1618,Gasoline,Płock,Mazowieckie,84000
105253,nissan,qashqai,gen-ii-2013,2017,8484,1618,Gasoline,Płock,Mazowieckie,80400
105254,nissan,qashqai,gen-ii-2013,2015,150000,1598,Diesel,Radom,Mazowieckie,63900
105255,nissan,qashqai,gen-ii-2013,2018,23000,1197,Gasoline,Kutno,Łódzkie,69700
105256,nissan,qashqai,gen-ii-2013,2015,161000,1618,Gasoline,Kokoszkowy,Pomorskie,63850
105257,nissan,qashqai,gen-ii-2013,2014,142000,1197,Gasoline,Struga,Dolnośląskie,48990
105258,nissan,qashqai,gen-ii-2013,2014,115000,1197,Gasoline,Struga,Dolnośląskie,49990
105259,nissan,qashqai,gen-ii-2013,2018,34000,1500,Diesel,Rybienko Nowe,Mazowieckie,90000
105260,nissan,qashqai,gen-ii-2013,2014,179780,1598,Diesel,Lidzbark,Warmińsko-mazurskie,57000
105261,nissan,qashqai,gen-ii-2013,2018,49000,1332,Gasoline,Wołomin,Mazowieckie,77900
105262,nissan,qashqai,gen-ii-2013,2015,117000,1461,Diesel,Warszawa,Mazowieckie,56900
105263,nissan,qashqai,gen-ii-2013,2016,102000,1197,Gasoline,Kraków,Małopolskie,56000
105264,nissan,qashqai,gen-ii-2013,2020,17000,1997,Gasoline,Warszawa,Mazowieckie,94900
105265,nissan,qashqai,gen-ii-2013,2018,50000,1461,Diesel,Biała Podlaska,Lubelskie,98000
105266,nissan,qashqai,gen-ii-2013,2013,154000,1600,Diesel,Ostrowiec Świętokrzyski,Świętokrzyskie,41500
105267,nissan,qashqai,gen-ii-2013,2014,197000,1598,Diesel,Płock,Mazowieckie,54900
105268,nissan,qashqai,gen-ii-2013,2016,95558,1197,Gasoline,Legionowo,Mazowieckie,63900
105269,nissan,qashqai,gen-ii-2013,2015,111000,1618,Gasoline,Olsztyn,Warmińsko-mazurskie,71900
105270,nissan,qashqai,gen-ii-2013,2015,64511,1618,Gasoline,Łapy,Podlaskie,67700
105271,nissan,qashqai,gen-ii-2013,2016,86000,1618,Gasoline,Bieruń,Śląskie,75891
105272,nissan,qashqai,gen-ii-2013,2014,178000,1461,Diesel,Słupiec,Małopolskie,54700
105273,nissan,qashqai,gen-ii-2013,2017,57000,1197,Gasoline,Świdnica,Dolnośląskie,67000
105274,nissan,qashqai,gen-ii-2013,2014,106000,1197,Gasoline,Warszawa,Mazowieckie,54900
105275,nissan,qashqai,gen-ii-2013,2015,159115,1618,Gasoline,Jasło,Podkarpackie,62900
105276,nissan,qashqai,gen-ii-2013,2016,131123,1461,Diesel,Lębork,Pomorskie,68900
105277,nissan,qashqai,gen-ii-2013,2019,20000,1332,Gasoline,Chorzów,Śląskie,93500
105278,nissan,qashqai,gen-ii-2013,2016,67441,1598,Diesel,Turek,Wielkopolskie,64900
105279,nissan,qashqai,gen-ii-2013,2015,61700,1618,Gasoline,Radom,Mazowieckie,64700
105280,nissan,qashqai,gen-ii-2013,2014,93000,1197,Gasoline,Bełżec,Lubelskie,60000
105281,nissan,qashqai,gen-ii-2013,2016,129000,1618,Gasoline,Ostrołęka,Mazowieckie,67700
105282,nissan,qashqai,gen-ii-2013,2015,69300,1598,Diesel,Ciechanowiec,Podlaskie,74900
105283,nissan,qashqai,gen-ii-2013,2014,116667,1461,Diesel,Góra Kalwaria,Mazowieckie,54500
105284,nissan,qashqai,gen-ii-2013,2016,126000,1598,Diesel,Sieradz,Łódzkie,59700
105285,nissan,qashqai,gen-ii-2013,2015,147000,1618,Gasoline,Środa Wielkopolska,Wielkopolskie,65000
105286,nissan,qashqai,gen-ii-2013,2018,45340,1197,Gasoline,Marki,Mazowieckie,69999
105287,nissan,qashqai-2,,2010,218000,1995,Diesel,Ostrów Mazowiecka,Mazowieckie,34900
105288,nissan,qashqai-2,,2011,190000,1997,Gasoline,Dłutów,Łódzkie,43900
105289,nissan,qashqai-2,,2012,183120,1598,Diesel,Golasowice,Śląskie,43950
105290,nissan,qashqai-2,,2010,170000,1997,Gasoline,Zawiercie,Śląskie,39900
105291,nissan,qashqai-2,,2012,184500,1598,Diesel,Legnica,Dolnośląskie,41500
105292,nissan,qashqai-2,,2013,147000,1598,Diesel,Ostrów Mazowiecka,Mazowieckie,43900
105293,nissan,qashqai-2,,2012,200000,1997,Gasoline,Dłutów,Łódzkie,41900
105294,nissan,qashqai-2,,2012,212677,1997,Gasoline,Chwaszczyno,Pomorskie,45900
105295,nissan,qashqai-2,,2011,199000,1997,Gasoline,Żory,Śląskie,37900
105296,nissan,qashqai-2,,2009,149000,1598,Gasoline,Żabno,Małopolskie,29900
105297,nissan,qashqai-2,,2013,154000,1461,Diesel,Wągrowiec,Wielkopolskie,39900
105298,nissan,qashqai-2,,2011,125647,1461,Diesel,Lublin,Lubelskie,39500
105299,nissan,qashqai-2,,2010,141238,1997,Gasoline,Piaseczno,Mazowieckie,42000
105300,nissan,qashqai-2,,2008,173159,1997,Gasoline,Białogard,Zachodniopomorskie,31990
105301,nissan,qashqai-2,,2010,158140,1461,Diesel,Łódź,Łódzkie,35000
105302,nissan,qashqai-2,,2012,213097,1461,Diesel,Ostrów Mazowiecka,Mazowieckie,39900
105303,nissan,qashqai-2,,2012,240000,1598,Diesel,Ostrów Mazowiecka,Mazowieckie,37900
105304,nissan,qashqai-2,,2010,115036,1995,Diesel,Katowice,Śląskie,42000
105305,nissan,qashqai-2,,2011,85500,1598,Gasoline,Kościan,Wielkopolskie,38500
105306,nissan,qashqai-2,,2010,173470,1997,LPG,Piaseczno,Mazowieckie,40000
105307,nissan,qashqai-2,,2011,227000,1598,Gasoline,Stargard Szczeciński,Zachodniopomorskie,39900
105308,nissan,qashqai-2,,2011,180000,1997,Gasoline,Paczków,Opolskie,34900
105309,nissan,qashqai-2,,2011,184622,1995,Diesel,Katowice,Śląskie,35300
